"","FCT_TOPIC","FCT_HORIZON","FCT_SOURCE","TIME_PERIOD","OBS_VALUE","TRUE_VALUE","ERR_VALUE"
"7317","RGDP",1,"031",2007 Q1,2.1,6.33,4.23
"7318","RGDP",1,"031",2007 Q3,2,5.78,3.78
"7319","RGDP",1,"031",2007 Q4,2.4,5.27,2.87
"7320","RGDP",1,"031",2008 Q2,2.1,4.08,1.98
"7321","RGDP",1,"031",2008 Q3,2.2,2.85,0.65
"7322","RGDP",1,"031",2009 Q1,1,-3.42,-4.42
"7323","RGDP",1,"031",2009 Q2,0.2,-4.32,-4.52
"7324","RGDP",1,"031",2009 Q4,1,-0.66,-1.66
"7325","RGDP",1,"031",2010 Q1,1.5,1.65,0.15
"7326","RGDP",1,"031",2010 Q2,0.5,3.09,2.59
"7327","RGDP",1,"031",2010 Q3,0.9,3.25,2.35
"7328","RGDP",1,"031",2010 Q4,2.2,3.02,0.82
"7329","RGDP",1,"031",2011 Q1,1,4.16,3.16
"7330","RGDP",1,"031",2011 Q2,0.8,3.11,2.31
"7331","RGDP",1,"031",2011 Q3,1.6,2.57,0.97
"7332","RGDP",1,"031",2011 Q4,1.6,1.33,-0.27
"7333","RGDP",1,"031",2012 Q1,1,1.19,0.19
"7334","RGDP",1,"031",2012 Q2,1.2,0.04,-1.16
"7335","RGDP",1,"031",2012 Q3,0.8,0.24,-0.56
"7336","RGDP",1,"031",2012 Q4,0.1,0.09,-0.01
"7337","RGDP",1,"031",2013 Q2,0.5,1.04,0.54
"7338","RGDP",1,"031",2013 Q3,1,1.6,0.6
"7339","RGDP",1,"031",2013 Q4,0.7,1.68,0.98
"7340","RGDP",1,"031",2014 Q2,1.2,2.04,0.84
"7341","RGDP",1,"031",2014 Q3,1.2,2.35,1.15
"7342","RGDP",1,"031",2014 Q4,0.5,2.7,2.2
"7343","RGDP",1,"031",2015 Q2,1.2,4.03,2.83
"7344","RGDP",1,"031",2015 Q3,1.3,4.07,2.77
"7345","RGDP",1,"031",2015 Q4,1.6,4.17,2.57
"7346","RGDP",1,"031",2016 Q1,1.6,2.89,1.29
"7347","RGDP",1,"031",2016 Q2,1.7,3.26,1.56
"7348","RGDP",1,"031",2016 Q3,1.7,2.17,0.47
"7349","RGDP",1,"031",2016 Q4,1.7,2.22,0.52
"7350","RGDP",1,"031",2017 Q1,1.8,3.35,1.55
"7351","RGDP",1,"031",2017 Q2,1.8,2.95,1.15
"7352","RGDP",1,"031",2017 Q3,1.6,3.93,2.33
"7353","RGDP",1,"031",2017 Q4,1.6,3.79,2.19
"7354","RGDP",1,"031",2018 Q1,1.7,3.57,1.87
"7355","RGDP",1,"032",1999 Q3,2.2,4.53,2.33
"7356","RGDP",1,"032",1999 Q4,2.4,4.95,2.55
"7357","RGDP",1,"032",2000 Q1,2.4,6.14,3.74
"7358","RGDP",1,"032",2000 Q2,2.7,5.54,2.84
"7359","RGDP",1,"032",2000 Q3,2.8,5.04,2.24
"7360","RGDP",1,"032",2000 Q4,3.1,4.47,1.37
"7361","RGDP",1,"032",2001 Q1,3,7.22,4.22
"7362","RGDP",1,"032",2001 Q2,2.9,6.97,4.07
"7363","RGDP",1,"032",2001 Q3,2.5,6.62,4.12
"7364","RGDP",1,"032",2001 Q4,2.3,6.42,4.12
"7365","RGDP",1,"032",2002 Q1,2,2.78,0.78
"7366","RGDP",1,"032",2002 Q2,1.8,3.52,1.72
"7367","RGDP",1,"032",2002 Q3,1.8,4.06,2.26
"7368","RGDP",1,"032",2002 Q4,2.9,3.28,0.38
"7369","RGDP",1,"032",2003 Q1,3.4,3.06,-0.34
"7370","RGDP",1,"032",2003 Q2,1.9,2.21,0.31
"7371","RGDP",1,"032",2003 Q3,1.5,2.8,1.3
"7372","RGDP",1,"032",2003 Q4,1.2,3.11,1.91
"7373","RGDP",1,"032",2004 Q1,0.8,4.05,3.25
"7374","RGDP",1,"032",2004 Q2,1.6,4.92,3.32
"7375","RGDP",1,"032",2004 Q3,2.1,3.76,1.66
"7376","RGDP",1,"032",2004 Q4,2.1,4,1.9
"7377","RGDP",1,"032",2005 Q1,2.2,2.95,0.75
"7378","RGDP",1,"032",2005 Q2,1.8,3.82,2.02
"7379","RGDP",1,"032",2005 Q3,1.6,3.57,1.97
"7380","RGDP",1,"032",2005 Q4,1.6,3.69,2.09
"7381","RGDP",1,"032",2006 Q1,1.3,5.41,4.11
"7382","RGDP",1,"032",2006 Q3,2.3,5.07,2.77
"7383","RGDP",1,"032",2007 Q2,2,5.74,3.74
"7384","RGDP",1,"032",2007 Q3,2.4,5.78,3.38
"7385","RGDP",1,"032",2008 Q2,2,4.08,2.08
"7386","RGDP",1,"032",2008 Q3,1.6,2.85,1.25
"7387","RGDP",1,"032",2008 Q4,1.4,-0.14,-1.54
"7388","RGDP",1,"032",2009 Q1,1,-3.42,-4.42
"7389","RGDP",1,"032",2009 Q2,-0.2,-4.32,-4.12
"7390","RGDP",1,"032",2009 Q3,-3.1,-2.77,0.33
"7391","RGDP",1,"032",2009 Q4,-0.3,-0.66,-0.36
"7392","RGDP",1,"032",2011 Q3,1,2.57,1.57
"7393","RGDP",1,"032",2012 Q2,0.3,0.04,-0.26
"7394","RGDP",1,"032",2012 Q3,-0.25,0.24,0.49
"7395","RGDP",1,"032",2013 Q3,-0.15,1.6,1.75
"7396","RGDP",1,"032",2016 Q3,1.8,2.17,0.37
"7397","RGDP",1,"032",2016 Q4,1.7,2.22,0.52
"7398","RGDP",1,"032",2017 Q2,1.6,2.95,1.35
"7399","RGDP",1,"032",2017 Q3,1.8,3.93,2.13
"7400","RGDP",1,"032",2017 Q4,1.8,3.79,1.99
"7401","RGDP",1,"032",2018 Q1,1.95,3.57,1.62
"7402","RGDP",1,"032",2018 Q2,2.13,3.61,1.48
"7403","RGDP",1,"033",1999 Q3,2,4.53,2.53
"7404","RGDP",1,"033",1999 Q4,1.7,4.95,3.25
"7405","RGDP",1,"033",2000 Q1,2.3,6.14,3.84
"7406","RGDP",1,"033",2000 Q2,2.7,5.54,2.84
"7407","RGDP",1,"033",2000 Q3,2.7,5.04,2.34
"7408","RGDP",1,"033",2000 Q4,3,4.47,1.47
"7409","RGDP",1,"033",2001 Q1,3,7.22,4.22
"7410","RGDP",1,"033",2001 Q2,2.8,6.97,4.17
"7411","RGDP",1,"033",2001 Q3,2.6,6.62,4.02
"7412","RGDP",1,"033",2001 Q4,2.6,6.42,3.82
"7413","RGDP",1,"033",2002 Q1,2.3,2.78,0.48
"7414","RGDP",1,"033",2002 Q2,1.9,3.52,1.62
"7415","RGDP",1,"033",2002 Q3,2.2,4.06,1.86
"7416","RGDP",1,"033",2002 Q4,2.3,3.28,0.98
"7417","RGDP",1,"033",2003 Q1,1.1,3.06,1.96
"7418","RGDP",1,"033",2003 Q2,1.9,2.21,0.31
"7419","RGDP",1,"033",2003 Q3,1.8,2.8,1
"7420","RGDP",1,"033",2003 Q4,1.7,3.11,1.41
"7421","RGDP",1,"033",2004 Q1,1,4.05,3.05
"7422","RGDP",1,"033",2004 Q2,1.5,4.92,3.42
"7423","RGDP",1,"033",2004 Q4,1.8,4,2.2
"7424","RGDP",1,"033",2005 Q1,1.8,2.95,1.15
"7425","RGDP",1,"033",2005 Q2,2,3.82,1.82
"7426","RGDP",1,"033",2005 Q3,1.7,3.57,1.87
"7427","RGDP",1,"033",2005 Q4,1.8,3.69,1.89
"7428","RGDP",1,"033",2006 Q1,1.5,5.41,3.91
"7429","RGDP",1,"033",2006 Q2,1.6,4.64,3.04
"7430","RGDP",1,"033",2006 Q3,2,5.07,3.07
"7431","RGDP",1,"033",2006 Q4,2.2,5.37,3.17
"7432","RGDP",1,"033",2007 Q1,1.8,6.33,4.53
"7433","RGDP",1,"033",2007 Q2,2.6,5.74,3.14
"7434","RGDP",1,"033",2007 Q3,2.2,5.78,3.58
"7435","RGDP",1,"033",2007 Q4,2.6,5.27,2.67
"7436","RGDP",1,"033",2008 Q3,2.1,2.85,0.75
"7437","RGDP",1,"033",2008 Q4,1.8,-0.14,-1.94
"7438","RGDP",1,"033",2009 Q1,1.6,-3.42,-5.02
"7439","RGDP",1,"033",2009 Q3,0,-2.77,-2.77
"7440","RGDP",1,"033",2009 Q4,0,-0.66,-0.66
"7441","RGDP",1,"033",2010 Q1,-0.3,1.65,1.95
"7442","RGDP",1,"033",2010 Q2,1.5,3.09,1.59
"7443","RGDP",1,"033",2010 Q3,1,3.25,2.25
"7444","RGDP",1,"033",2011 Q1,1,4.16,3.16
"7445","RGDP",1,"033",2011 Q2,1.4,3.11,1.71
"7446","RGDP",1,"033",2011 Q3,2.1,2.57,0.47
"7447","RGDP",1,"033",2011 Q4,1.7,1.33,-0.37
"7448","RGDP",1,"033",2012 Q1,1.9,1.19,-0.71
"7449","RGDP",1,"033",2012 Q2,0.5,0.04,-0.46
"7450","RGDP",1,"033",2012 Q3,0.5,0.24,-0.26
"7451","RGDP",1,"033",2012 Q4,0,0.09,0.09
"7452","RGDP",1,"033",2013 Q1,0.2,-0.48,-0.68
"7453","RGDP",1,"033",2013 Q2,-0.2,1.04,1.24
"7454","RGDP",1,"033",2013 Q3,0.5,1.6,1.1
"7455","RGDP",1,"033",2018 Q1,1.8,3.57,1.77
"7456","RGDP",1,"033",2018 Q2,1.8,3.61,1.81
"7457","RGDP",1,"035",1999 Q3,2,4.53,2.53
"7458","RGDP",1,"035",2000 Q1,2.5,6.14,3.64
"7459","RGDP",1,"035",2000 Q2,2.9,5.54,2.64
"7460","RGDP",1,"035",2000 Q3,2.8,5.04,2.24
"7461","RGDP",1,"035",2000 Q4,3,4.47,1.47
"7462","RGDP",1,"035",2001 Q1,2.9,7.22,4.32
"7463","RGDP",1,"035",2001 Q2,2.9,6.97,4.07
"7464","RGDP",1,"035",2001 Q3,3.2,6.62,3.42
"7465","RGDP",1,"035",2001 Q4,2.6,6.42,3.82
"7466","RGDP",1,"035",2002 Q1,2.5,2.78,0.28
"7467","RGDP",1,"035",2002 Q3,2,4.06,2.06
"7468","RGDP",1,"035",2002 Q4,2.4,3.28,0.88
"7469","RGDP",1,"035",2003 Q1,2.4,3.06,0.66
"7470","RGDP",1,"035",2003 Q2,2,2.21,0.21
"7471","RGDP",1,"035",2003 Q3,1.6,2.8,1.2
"7472","RGDP",1,"035",2003 Q4,1.6,3.11,1.51
"7473","RGDP",1,"035",2004 Q1,1.5,4.05,2.55
"7474","RGDP",1,"035",2004 Q2,1.7,4.92,3.22
"7475","RGDP",1,"035",2004 Q3,2.1,3.76,1.66
"7476","RGDP",1,"035",2004 Q4,1.8,4,2.2
"7477","RGDP",1,"035",2005 Q1,2.1,2.95,0.85
"7478","RGDP",1,"035",2005 Q2,2,3.82,1.82
"7479","RGDP",1,"035",2005 Q3,1.9,3.57,1.67
"7480","RGDP",1,"035",2005 Q4,1.8,3.69,1.89
"7481","RGDP",1,"035",2006 Q1,1.7,5.41,3.71
"7482","RGDP",1,"035",2006 Q2,1.7,4.64,2.94
"7483","RGDP",1,"035",2006 Q3,1.9,5.07,3.17
"7484","RGDP",1,"035",2006 Q4,2,5.37,3.37
"7485","RGDP",1,"035",2007 Q1,1.8,6.33,4.53
"7486","RGDP",1,"036",1999 Q3,1.8,4.53,2.73
"7487","RGDP",1,"036",1999 Q4,1.9,4.95,3.05
"7488","RGDP",1,"036",2000 Q1,2.2,6.14,3.94
"7489","RGDP",1,"036",2000 Q2,2.4,5.54,3.14
"7490","RGDP",1,"036",2000 Q3,2.9,5.04,2.14
"7491","RGDP",1,"036",2000 Q4,2.9,4.47,1.57
"7492","RGDP",1,"036",2001 Q1,2.8,7.22,4.42
"7493","RGDP",1,"036",2001 Q2,3,6.97,3.97
"7494","RGDP",1,"036",2001 Q3,2.9,6.62,3.72
"7495","RGDP",1,"036",2001 Q4,2.9,6.42,3.52
"7496","RGDP",1,"036",2002 Q1,2.3,2.78,0.48
"7497","RGDP",1,"036",2002 Q2,2,3.52,1.52
"7498","RGDP",1,"036",2002 Q3,2.2,4.06,1.86
"7499","RGDP",1,"036",2002 Q4,2.2,3.28,1.08
"7500","RGDP",1,"036",2003 Q1,1.7,3.06,1.36
"7501","RGDP",1,"036",2003 Q2,1.5,2.21,0.71
"7502","RGDP",1,"036",2003 Q3,1.8,2.8,1
"7503","RGDP",1,"036",2004 Q1,1.2,4.05,2.85
"7504","RGDP",1,"036",2004 Q2,1,4.92,3.92
"7505","RGDP",1,"036",2004 Q4,2.4,4,1.6
"7506","RGDP",1,"036",2005 Q1,2,2.95,0.95
"7507","RGDP",1,"036",2005 Q3,2.4,3.57,1.17
"7508","RGDP",1,"036",2005 Q4,2.1,3.69,1.59
"7509","RGDP",1,"036",2006 Q2,2.1,4.64,2.54
"7510","RGDP",1,"036",2006 Q3,2.5,5.07,2.57
"7511","RGDP",1,"036",2006 Q4,2.4,5.37,2.97
"7512","RGDP",1,"036",2007 Q2,2.7,5.74,3.04
"7513","RGDP",1,"036",2007 Q3,2.7,5.78,3.08
"7514","RGDP",1,"036",2007 Q4,2.7,5.27,2.57
"7515","RGDP",1,"036",2008 Q1,2.5,3.93,1.43
"7516","RGDP",1,"036",2008 Q3,2.1,2.85,0.75
"7517","RGDP",1,"036",2009 Q2,0.4,-4.32,-4.72
"7518","RGDP",1,"036",2009 Q3,-0.8,-2.77,-1.97
"7519","RGDP",1,"036",2010 Q3,1.3,3.25,1.95
"7520","RGDP",1,"036",2010 Q4,1.6,3.02,1.42
"7521","RGDP",1,"036",2011 Q1,1,4.16,3.16
"7522","RGDP",1,"036",2011 Q3,2.1,2.57,0.47
"7523","RGDP",1,"036",2012 Q2,0.9,0.04,-0.86
"7524","RGDP",1,"036",2012 Q3,1.4,0.24,-1.16
"7525","RGDP",1,"036",2013 Q1,1.6,-0.48,-2.08
"7526","RGDP",1,"036",2013 Q3,0.9,1.6,0.7
"7527","RGDP",1,"036",2014 Q1,0.5,2.87,2.37
"7528","RGDP",1,"036",2015 Q1,1.3,3.51,2.21
"7529","RGDP",1,"036",2015 Q2,0.8,4.03,3.23
"7530","RGDP",1,"036",2015 Q3,1.3,4.07,2.77
"7531","RGDP",1,"036",2015 Q4,1.3,4.17,2.87
"7532","RGDP",1,"036",2016 Q2,1.3,3.26,1.96
"7533","RGDP",1,"036",2018 Q1,1.7,3.57,1.87
"7534","RGDP",1,"036",2018 Q2,2,3.61,1.61
"7535","RGDP",1,"037",1999 Q3,2.5,4.53,2.03
"7536","RGDP",1,"037",1999 Q4,2.5,4.95,2.45
"7537","RGDP",1,"037",2000 Q1,2.2,6.14,3.94
"7538","RGDP",1,"037",2000 Q2,2.8,5.54,2.74
"7539","RGDP",1,"037",2000 Q3,3.2,5.04,1.84
"7540","RGDP",1,"037",2000 Q4,3.1,4.47,1.37
"7541","RGDP",1,"037",2001 Q1,3.4,7.22,3.82
"7542","RGDP",1,"037",2001 Q2,3.2,6.97,3.77
"7543","RGDP",1,"037",2001 Q3,3.1,6.62,3.52
"7544","RGDP",1,"037",2001 Q4,2.8,6.42,3.62
"7545","RGDP",1,"037",2002 Q1,1.8,2.78,0.98
"7546","RGDP",1,"037",2002 Q2,1,3.52,2.52
"7547","RGDP",1,"037",2002 Q3,1.3,4.06,2.76
"7548","RGDP",1,"037",2002 Q4,2,3.28,1.28
"7549","RGDP",1,"037",2003 Q1,2.8,3.06,0.26
"7550","RGDP",1,"037",2003 Q2,1.4,2.21,0.81
"7551","RGDP",1,"037",2003 Q3,1.8,2.8,1
"7552","RGDP",1,"037",2003 Q4,1.6,3.11,1.51
"7553","RGDP",1,"037",2004 Q1,1,4.05,3.05
"7554","RGDP",1,"037",2004 Q2,1.5,4.92,3.42
"7555","RGDP",1,"037",2004 Q4,2,4,2
"7556","RGDP",1,"037",2005 Q1,2.1,2.95,0.85
"7557","RGDP",1,"037",2005 Q2,1.8,3.82,2.02
"7558","RGDP",1,"037",2005 Q3,2.2,3.57,1.37
"7559","RGDP",1,"037",2005 Q4,2.3,3.69,1.39
"7560","RGDP",1,"037",2006 Q1,1.8,5.41,3.61
"7561","RGDP",1,"037",2006 Q2,2.2,4.64,2.44
"7562","RGDP",1,"037",2006 Q3,1.9,5.07,3.17
"7563","RGDP",1,"037",2006 Q4,2.2,5.37,3.17
"7564","RGDP",1,"037",2007 Q1,2.1,6.33,4.23
"7565","RGDP",1,"037",2007 Q2,2.1,5.74,3.64
"7566","RGDP",1,"037",2007 Q3,2.1,5.78,3.68
"7567","RGDP",1,"037",2007 Q4,2.1,5.27,3.17
"7568","RGDP",1,"037",2008 Q1,2.1,3.93,1.83
"7569","RGDP",1,"037",2008 Q2,2.5,4.08,1.58
"7570","RGDP",1,"037",2008 Q4,1.6,-0.14,-1.74
"7571","RGDP",1,"037",2009 Q1,1.4,-3.42,-4.82
"7572","RGDP",1,"037",2009 Q3,-2.7,-2.77,-0.0699999999999998
"7573","RGDP",1,"037",2009 Q4,-2.3,-0.66,1.64
"7574","RGDP",1,"037",2010 Q1,0.4,1.65,1.25
"7575","RGDP",1,"037",2010 Q2,0.9,3.09,2.19
"7576","RGDP",1,"037",2010 Q3,1.1,3.25,2.15
"7577","RGDP",1,"037",2010 Q4,1.2,3.02,1.82
"7578","RGDP",1,"037",2011 Q1,1.5,4.16,2.66
"7579","RGDP",1,"037",2011 Q2,1.7,3.11,1.41
"7580","RGDP",1,"037",2011 Q3,1.2,2.57,1.37
"7581","RGDP",1,"037",2011 Q4,1.5,1.33,-0.17
"7582","RGDP",1,"037",2012 Q1,1.1,1.19,0.0899999999999999
"7583","RGDP",1,"037",2012 Q2,0.5,0.04,-0.46
"7584","RGDP",1,"037",2012 Q3,-0.1,0.24,0.34
"7585","RGDP",1,"037",2012 Q4,0.2,0.09,-0.11
"7586","RGDP",1,"037",2013 Q1,0.2,-0.48,-0.68
"7587","RGDP",1,"037",2013 Q2,0.1,1.04,0.94
"7588","RGDP",1,"037",2013 Q3,-0.5,1.6,2.1
"7589","RGDP",1,"037",2013 Q4,0.3,1.68,1.38
"7590","RGDP",1,"037",2014 Q1,0.7,2.87,2.17
"7591","RGDP",1,"037",2014 Q2,0.9,2.04,1.14
"7592","RGDP",1,"037",2014 Q3,1,2.35,1.35
"7593","RGDP",1,"037",2014 Q4,1,2.7,1.7
"7594","RGDP",1,"037",2015 Q1,1,3.51,2.51
"7595","RGDP",1,"037",2015 Q2,0.6,4.03,3.43
"7596","RGDP",1,"037",2015 Q3,1.1,4.07,2.97
"7597","RGDP",1,"037",2015 Q4,1.5,4.17,2.67
"7598","RGDP",1,"037",2016 Q1,1.6,2.89,1.29
"7599","RGDP",1,"037",2016 Q2,1.3,3.26,1.96
"7600","RGDP",1,"037",2016 Q3,1.6,2.17,0.57
"7601","RGDP",1,"037",2016 Q4,1.7,2.22,0.52
"7602","RGDP",1,"037",2017 Q1,1.4,3.35,1.95
"7603","RGDP",1,"037",2017 Q2,1.5,2.95,1.45
"7604","RGDP",1,"037",2017 Q3,1.7,3.93,2.23
"7605","RGDP",1,"037",2017 Q4,1.8,3.79,1.99
"7606","RGDP",1,"037",2018 Q1,2.1,3.57,1.47
"7607","RGDP",1,"037",2018 Q2,1.8,3.61,1.81
"7608","RGDP",1,"038",1999 Q3,2,4.53,2.53
"7609","RGDP",1,"038",1999 Q4,1.8,4.95,3.15
"7610","RGDP",1,"038",2000 Q1,2.2,6.14,3.94
"7611","RGDP",1,"038",2000 Q2,2.4,5.54,3.14
"7612","RGDP",1,"038",2000 Q3,3,5.04,2.04
"7613","RGDP",1,"038",2000 Q4,3.2,4.47,1.27
"7614","RGDP",1,"038",2001 Q2,2.9,6.97,4.07
"7615","RGDP",1,"038",2001 Q3,2.7,6.62,3.92
"7616","RGDP",1,"038",2001 Q4,2,6.42,4.42
"7617","RGDP",1,"038",2004 Q2,1.3,4.92,3.62
"7618","RGDP",1,"038",2004 Q3,2,3.76,1.76
"7619","RGDP",1,"038",2004 Q4,1.5,4,2.5
"7620","RGDP",1,"038",2005 Q1,2.1,2.95,0.85
"7621","RGDP",1,"038",2005 Q2,1.6,3.82,2.22
"7622","RGDP",1,"038",2005 Q3,1.8,3.57,1.77
"7623","RGDP",1,"038",2005 Q4,1.8,3.69,1.89
"7624","RGDP",1,"038",2006 Q1,1.7,5.41,3.71
"7625","RGDP",1,"038",2006 Q2,1.4,4.64,3.24
"7626","RGDP",1,"038",2006 Q3,1.7,5.07,3.37
"7627","RGDP",1,"038",2006 Q4,2.1,5.37,3.27
"7628","RGDP",1,"038",2007 Q1,1.8,6.33,4.53
"7629","RGDP",1,"038",2007 Q2,1.7,5.74,4.04
"7630","RGDP",1,"038",2007 Q3,2,5.78,3.78
"7631","RGDP",1,"038",2007 Q4,2,5.27,3.27
"7632","RGDP",1,"038",2008 Q1,2.2,3.93,1.73
"7633","RGDP",1,"038",2008 Q2,1.8,4.08,2.28
"7634","RGDP",1,"038",2008 Q3,1.6,2.85,1.25
"7635","RGDP",1,"038",2008 Q4,1.1,-0.14,-1.24
"7636","RGDP",1,"038",2009 Q1,0.8,-3.42,-4.22
"7637","RGDP",1,"038",2009 Q2,-0.5,-4.32,-3.82
"7638","RGDP",1,"038",2009 Q3,-2.3,-2.77,-0.47
"7639","RGDP",1,"038",2009 Q4,-2.5,-0.66,1.84
"7640","RGDP",1,"038",2010 Q1,-1.2,1.65,2.85
"7641","RGDP",1,"038",2010 Q2,0.9,3.09,2.19
"7642","RGDP",1,"038",2010 Q3,1,3.25,2.25
"7643","RGDP",1,"038",2010 Q4,1,3.02,2.02
"7644","RGDP",1,"038",2011 Q1,1.2,4.16,2.96
"7645","RGDP",1,"038",2011 Q2,1.9,3.11,1.21
"7646","RGDP",1,"038",2011 Q3,1.2,2.57,1.37
"7647","RGDP",1,"038",2012 Q1,1.4,1.19,-0.21
"7648","RGDP",1,"038",2012 Q2,0.1,0.04,-0.06
"7649","RGDP",1,"038",2012 Q3,-0.3,0.24,0.54
"7650","RGDP",1,"038",2012 Q4,0,0.09,0.09
"7651","RGDP",1,"038",2013 Q1,-0.2,-0.48,-0.28
"7652","RGDP",1,"038",2013 Q2,-0.3,1.04,1.34
"7653","RGDP",1,"038",2013 Q3,0.4,1.6,1.2
"7654","RGDP",1,"038",2013 Q4,0,1.68,1.68
"7655","RGDP",1,"038",2014 Q1,0.5,2.87,2.37
"7656","RGDP",1,"038",2014 Q2,0.7,2.04,1.34
"7657","RGDP",1,"038",2014 Q3,1.1,2.35,1.25
"7658","RGDP",1,"038",2014 Q4,1.3,2.7,1.4
"7659","RGDP",1,"038",2015 Q1,1.1,3.51,2.41
"7660","RGDP",1,"038",2015 Q2,0.5,4.03,3.53
"7661","RGDP",1,"038",2015 Q4,1.7,4.17,2.47
"7662","RGDP",1,"038",2016 Q1,1.7,2.89,1.19
"7663","RGDP",1,"038",2016 Q2,1.2,3.26,2.06
"7664","RGDP",1,"038",2016 Q3,1.4,2.17,0.77
"7665","RGDP",1,"038",2016 Q4,1.6,2.22,0.62
"7666","RGDP",1,"038",2017 Q1,1.1,3.35,2.25
"7667","RGDP",1,"038",2017 Q2,1.4,2.95,1.55
"7668","RGDP",1,"038",2017 Q3,1.4,3.93,2.53
"7669","RGDP",1,"038",2017 Q4,1.6,3.79,2.19
"7670","RGDP",1,"038",2018 Q1,1.8,3.57,1.77
"7671","RGDP",1,"038",2018 Q2,2.37,3.61,1.24
"7672","RGDP",1,"039",1999 Q3,2.4,4.53,2.13
"7673","RGDP",1,"039",1999 Q4,2.4,4.95,2.55
"7674","RGDP",1,"039",2000 Q1,2.7,6.14,3.44
"7675","RGDP",1,"039",2000 Q2,2.9,5.54,2.64
"7676","RGDP",1,"039",2000 Q3,3.1,5.04,1.94
"7677","RGDP",1,"039",2000 Q4,3.6,4.47,0.87
"7678","RGDP",1,"039",2001 Q1,3.4,7.22,3.82
"7679","RGDP",1,"039",2001 Q2,3.3,6.97,3.67
"7680","RGDP",1,"039",2001 Q3,2.6,6.62,4.02
"7681","RGDP",1,"039",2001 Q4,2.3,6.42,4.12
"7682","RGDP",1,"039",2002 Q1,2,2.78,0.78
"7683","RGDP",1,"039",2002 Q2,0.9,3.52,2.62
"7684","RGDP",1,"039",2002 Q3,1.5,4.06,2.56
"7685","RGDP",1,"039",2002 Q4,3,3.28,0.28
"7686","RGDP",1,"039",2003 Q1,2.6,3.06,0.46
"7687","RGDP",1,"039",2003 Q3,1.1,2.8,1.7
"7688","RGDP",1,"039",2004 Q1,0.9,4.05,3.15
"7689","RGDP",1,"039",2004 Q2,1.1,4.92,3.82
"7690","RGDP",1,"039",2004 Q3,1.7,3.76,2.06
"7691","RGDP",1,"039",2004 Q4,1.8,4,2.2
"7692","RGDP",1,"039",2005 Q1,1.7,2.95,1.25
"7693","RGDP",1,"039",2005 Q2,1.8,3.82,2.02
"7694","RGDP",1,"039",2005 Q3,1.9,3.57,1.67
"7695","RGDP",1,"039",2005 Q4,1.9,3.69,1.79
"7696","RGDP",1,"039",2006 Q1,1.6,5.41,3.81
"7697","RGDP",1,"039",2006 Q2,1.8,4.64,2.84
"7698","RGDP",1,"039",2006 Q3,2.1,5.07,2.97
"7699","RGDP",1,"039",2006 Q4,2.3,5.37,3.07
"7700","RGDP",1,"039",2007 Q1,2.3,6.33,4.03
"7701","RGDP",1,"039",2007 Q2,2.2,5.74,3.54
"7702","RGDP",1,"039",2007 Q3,2.2,5.78,3.58
"7703","RGDP",1,"039",2007 Q4,2.1,5.27,3.17
"7704","RGDP",1,"039",2008 Q2,2.1,4.08,1.98
"7705","RGDP",1,"039",2008 Q3,2,2.85,0.85
"7706","RGDP",1,"039",2008 Q4,1.2,-0.14,-1.34
"7707","RGDP",1,"039",2009 Q2,0.4,-4.32,-4.72
"7708","RGDP",1,"039",2009 Q3,-1.8,-2.77,-0.97
"7709","RGDP",1,"039",2009 Q4,-2,-0.66,1.34
"7710","RGDP",1,"039",2010 Q1,-0.6,1.65,2.25
"7711","RGDP",1,"039",2010 Q2,1.1,3.09,1.99
"7712","RGDP",1,"039",2010 Q3,0.9,3.25,2.35
"7713","RGDP",1,"039",2010 Q4,1.3,3.02,1.72
"7714","RGDP",1,"039",2011 Q1,1.7,4.16,2.46
"7715","RGDP",1,"039",2011 Q2,1.6,3.11,1.51
"7716","RGDP",1,"039",2011 Q3,1.6,2.57,0.97
"7717","RGDP",1,"039",2011 Q4,1.8,1.33,-0.47
"7718","RGDP",1,"039",2012 Q2,0.5,0.04,-0.46
"7719","RGDP",1,"039",2012 Q3,-0.1,0.24,0.34
"7720","RGDP",1,"039",2012 Q4,-0.5,0.09,0.59
"7721","RGDP",1,"039",2013 Q1,-0.2,-0.48,-0.28
"7722","RGDP",1,"039",2013 Q2,-0.5,1.04,1.54
"7723","RGDP",1,"039",2013 Q3,-0.3,1.6,1.9
"7724","RGDP",1,"039",2013 Q4,0.2,1.68,1.48
"7725","RGDP",1,"039",2014 Q2,0.9,2.04,1.14
"7726","RGDP",1,"039",2014 Q3,1,2.35,1.35
"7727","RGDP",1,"039",2014 Q4,1.4,2.7,1.3
"7728","RGDP",1,"039",2015 Q1,1.2,3.51,2.31
"7729","RGDP",1,"039",2015 Q2,1,4.03,3.03
"7730","RGDP",1,"039",2015 Q3,1.2,4.07,2.87
"7731","RGDP",1,"039",2015 Q4,1.9,4.17,2.27
"7732","RGDP",1,"039",2016 Q1,1.8,2.89,1.09
"7733","RGDP",1,"039",2016 Q2,1.7,3.26,1.56
"7734","RGDP",1,"039",2016 Q3,1.7,2.17,0.47
"7735","RGDP",1,"039",2016 Q4,1.7,2.22,0.52
"7736","RGDP",1,"039",2017 Q1,1.5,3.35,1.85
"7737","RGDP",1,"039",2017 Q2,1.3,2.95,1.65
"7738","RGDP",1,"039",2017 Q3,1.5,3.93,2.43
